url_vect,is_gov_tld,who_is,https,profanity_score_prob,url_len_scaled,js_len_scaled,js_obf_len_scaled,label
0.004,0,1,1,0.001475091063863091,1.0,0.2726502963590178,0.0,0
0.036,0,1,1,0.0003476531385135613,0.13461538461538458,0.0,0.0,0
0.036,0,1,1,0.005510422539371609,0.5384615384615384,0.4775613886536833,0.0,0
0.036,0,1,0,0.9999999998775035,0.28846153846153844,0.20152413209144793,0.0,0
0.077,0,1,1,0.9999997448880255,0.3653846153846154,0.30651989839119387,0.0,0
0.036,0,1,0,0.006747410942029182,0.13461538461538458,0.14563928873835733,0.0,0
0.036,0,1,1,0.0017294954294098368,0.15384615384615385,0.21845893310753597,0.0,0
0.023,0,1,1,0.006730306927009091,0.8076923076923078,0.6452159187129551,0.0,0
0.003,0,1,1,0.0008364306168635059,0.9807692307692307,0.24386113463166806,0.0,0
0.036,0,1,1,0.007884443513726247,0.3846153846153846,0.6435224386113463,0.0,0
0.036,0,1,1,0.0017526676189203963,0.5192307692307693,0.41490262489415747,0.0,0
0.01,0,0,1,0.002033820178177506,0.5384615384615384,0.3911939034716342,0.0,0
0.12,0,0,1,0.004032813598269101,0.25,0.4487722269263336,0.0,0
0.036,0,0,1,0.0035890288961488446,0.34615384615384615,0.41490262489415747,0.0,0
0.036,0,1,1,0.006980558964021305,0.13461538461538458,0.2760372565622354,0.0,0
0.01,0,1,1,0.007292582583803149,0.8653846153846153,0.619813717188823,0.0,0
0.003,0,0,0,0.9999999999993274,0.17307692307692307,0.0,0.0,1
0.036,0,1,1,0.004994953944390617,0.2692307692307693,0.6604572396274343,0.0,0
0.036,0,1,1,0.0035309985865982435,0.2692307692307693,0.2455546147332769,0.0,0
0.036,0,1,1,0.002973915737458947,0.3846153846153846,0.10838272650296359,0.0,0
0.036,0,1,1,0.002538803350028214,0.6153846153846154,0.46740050804403044,0.0,0
0.016,0,1,1,0.024043184056737932,0.6538461538461539,0.628281117696867,0.0,0
0.036,0,1,0,0.009395835414157646,0.32692307692307687,0.31329381879762913,0.0,0
0.021,0,1,1,0.003992320645759002,0.28846153846153844,0.6096528365791701,0.0,0
0.036,0,1,1,0.0014599199316079087,0.17307692307692307,0.6096528365791701,0.0,0
0.01,0,1,1,0.04604572805609109,0.8461538461538461,0.32176121930567314,0.0,0
0.036,0,0,0,0.0019999684257171646,0.2115384615384615,0.5927180355630821,0.0,0
0.036,0,1,1,0.00319394281306896,0.28846153846153844,0.4961896697713802,0.0,0
0.051,0,1,1,0.06197820240338734,0.4807692307692307,0.13209144792548688,0.0,0
0.036,0,1,1,0.004502555045162863,0.23076923076923073,0.6367485182049111,0.0,0
0.036,0,1,1,0.014369790356356067,0.15384615384615385,0.655376799322608,0.0,0
0.063,0,0,1,0.011473372102896815,1.0,0.4724809483488569,0.0,0
0.036,0,1,0,0.0023499193839826025,0.28846153846153844,0.31329381879762913,0.0,0
0.047,0,1,1,0.0016062900047045282,1.0,0.6181202370872142,0.0,0
0.011,0,1,1,0.006053429184317616,0.6346153846153846,0.514817950889077,0.0,0
0.036,0,1,0,0.00270004720983494,0.1923076923076923,0.5232853513971211,0.0,0
0.036,0,1,0,0.001142938588031626,0.17307692307692307,0.2506350550381033,0.0,0
0.036,0,1,1,0.00018152206410130322,0.09615384615384615,0.24216765453005926,0.0,0
0.036,0,1,1,0.00944795025384115,0.4807692307692307,0.20999153259949194,0.0,0
0.036,0,1,1,0.0008275362909868297,0.40384615384615385,0.1676545300592718,0.0,0
0.036,0,1,1,0.003672214665449965,0.17307692307692307,0.1981371718882303,0.0,0
0.036,0,1,1,0.0009615984234323885,0.15384615384615385,0.6062658763759525,0.0,0
0.036,0,1,1,0.010675815744173613,0.25,0.10160880609652836,0.0,0
0.036,0,1,1,0.004531258841719815,0.11538461538461536,0.43691786621507195,0.0,0
0.036,0,1,1,0.0022693214910317764,0.2692307692307693,0.22184589331075358,0.0,0
0.025,0,1,1,0.000547105457130013,0.5,0.18797629127857746,0.0,0
0.036,0,1,1,0.011683938070704756,0.23076923076923073,0.6079593564775614,0.0,0
0.036,0,1,1,0.009748935717180574,0.23076923076923073,0.5927180355630821,0.0,0
0.036,0,1,1,0.0011765509700717414,0.25,0.6435224386113463,0.0,0
0.036,0,1,0,0.0047288706940879326,0.28846153846153844,0.41490262489415747,0.0,0
0.016,0,1,1,0.0025929885064655592,0.5576923076923077,0.497883149872989,0.0,0
0.02,0,1,0,0.011929948301481785,0.32692307692307687,0.5537679932260796,0.0,0
0.359,0,1,1,0.9999935580539093,0.8076923076923078,0.4758679085520745,0.0,0
0.036,0,1,1,0.009523679141801645,0.28846153846153844,0.5520745131244708,0.0,0
0.014,0,1,0,0.10173708666853798,0.2115384615384615,0.0,0.0,0
0.009,0,1,1,0.0019924961379149003,0.826923076923077,0.2811176968670618,0.0,0
0.075,0,1,1,0.010769577964688892,0.7884615384615384,0.0,0.0,0
0.036,0,1,1,0.0018125073090234968,0.2115384615384615,0.4894157493649449,0.0,0
0.004,0,1,1,0.0013970084348379742,0.6730769230769231,0.5436071126164267,0.0,0
0.036,0,1,1,0.0020537822378861566,0.2115384615384615,0.20829805249788313,0.0,0
0.029,0,0,1,0.0043587345402730775,0.8846153846153847,0.3386960203217612,0.0,0
0.036,0,0,0,0.01928566473678301,0.6153846153846154,0.32853513971210835,0.0,0
0.055,0,1,1,0.004814630769628395,0.34615384615384615,0.21168501270110077,0.0,0
0.007,0,0,0,0.0021072448244843353,0.5,0.4944961896697714,0.0,0
0.036,0,1,1,0.009977676228924912,0.32692307692307687,0.10330228619813717,0.0,0
0.063,0,1,0,0.0015393261786904116,0.46153846153846156,0.29297205757832345,0.0,0
0.036,0,1,0,0.0013000583751012855,0.11538461538461536,0.5097375105842507,0.0,0
0.036,0,1,1,0.004923685479066766,0.423076923076923,0.2489415749364945,0.0,0
0.036,0,0,1,0.007074467860146079,0.3846153846153846,0.2777307366638442,0.0,0
0.036,0,1,1,0.0007229648330430422,0.17307692307692307,0.40982218458933106,0.0,0
0.007,0,1,0,0.00012025124211021042,0.7115384615384616,0.12023708721422523,0.0,0
0.037,0,1,1,0.002168986775466906,0.40384615384615385,0.6384419983065198,0.0,0
0.036,0,1,1,0.03225979061747448,0.25,0.21337849280270957,0.0,0
0.036,0,1,1,0.0052505861331147725,0.17307692307692307,0.628281117696867,0.0,0
0.036,0,1,1,0.002249282112435128,0.25,0.23878069432684165,0.0,0
0.036,0,1,1,0.0009626084733750855,0.3076923076923077,0.611346316680779,0.0,0
0.036,0,1,0,0.0036992172482139376,0.3846153846153846,0.5029635901778154,0.0,0
0.006,0,0,1,0.003967487389659364,0.9615384615384616,0.24216765453005926,0.0,0
0.036,0,1,1,0.005432783172705612,0.11538461538461536,0.6164267569856055,0.0,0
0.036,0,1,1,0.019435260701267602,0.25,0.20321761219305673,0.0,0
0.051,0,0,1,0.00265683534042889,0.15384615384615385,0.4199830651989839,0.0,0
0.028,0,1,1,0.006385649253384753,0.6730769230769231,0.6299745977984759,0.0,0
0.012,0,0,1,0.003698793102570084,0.8846153846153847,0.11007620660457239,0.0,0
0.095,0,1,1,0.004151892348124702,0.5192307692307693,0.5757832345469941,0.0,0
0.036,0,1,1,0.0013183599612525067,0.2115384615384615,0.42675698560541914,0.0,0
0.036,0,0,0,0.024215872941745924,0.23076923076923073,0.46570702794242164,0.0,0
0.036,0,0,0,0.9489562190522506,0.32692307692307687,1.0,0.0,1
0.036,0,1,1,0.007018857718817062,0.28846153846153844,0.2828111769686706,0.0,0
0.012,0,1,1,0.029415516332107178,0.4423076923076923,0.20491109229466553,0.0,0
0.036,0,1,1,0.003976417994812991,0.3076923076923077,0.3725656223539373,0.0,0
0.005,0,1,1,0.0006698172920838314,0.5192307692307693,0.3556308213378493,0.0,0
0.009,0,1,1,0.0030467026191921486,1.0,0.3691786621507197,0.0,0
0.036,0,1,1,0.0013033343651924739,0.2115384615384615,0.6587637595258256,0.0,0
0.036,0,0,0,0.010428652516234243,0.2115384615384615,0.6215071972904318,0.0,0
0.036,0,1,1,0.0022313039711736064,0.23076923076923073,0.32853513971210835,0.0,0
0.006,0,1,1,0.0031904710632945656,0.5192307692307693,0.672311600338696,0.0,0
0.004,0,1,1,0.005886246489801998,0.7500000000000001,0.5283657917019475,0.0,0
0.01,0,1,1,0.0021486734832959005,0.6153846153846154,0.2574089754445385,0.0,0
0.036,0,1,1,0.0027979481293618482,0.7115384615384616,0.584250635055038,0.0,0
0.014,0,1,0,0.009891119623072129,0.5192307692307693,0.5080440304826418,0.0,0
0.007,0,1,1,0.007078135414557768,0.23076923076923073,0.5046570702794242,0.0,0
0.036,0,1,1,0.019708716741147887,0.4807692307692307,0.1405588484335309,0.0,0
0.009,0,0,1,0.9999996097726129,0.23076923076923073,0.4199830651989839,0.0,0
0.036,0,0,1,0.009289133660260256,0.6538461538461539,0.0,0.0,0
0.01,0,1,1,0.01575603973440568,0.40384615384615385,0.32006773920406434,0.0,0
0.005,0,1,1,0.012088645096397403,1.0,0.3742591024555461,0.0,0
0.036,0,1,1,0.0026555158106803638,0.28846153846153844,0.15918712955122777,0.0,0
0.036,0,1,1,0.0016743779640129974,0.17307692307692307,0.32684165961049955,0.0,0
0.008,0,1,1,0.014442766708694193,0.923076923076923,0.4741744284504657,0.0,0
0.018,0,1,0,0.025130192747517682,0.4423076923076923,0.0,0.0,0
0.036,0,1,0,0.0058656460204572596,0.5384615384615384,0.1727349703640982,0.0,0
0.063,0,1,1,0.001741751749604579,0.46153846153846156,0.3539373412362405,0.0,0
0.036,0,1,1,0.00673219419155172,0.2692307692307693,0.40304826418289585,0.0,0
0.036,0,0,1,0.004767086444563346,0.3653846153846154,0.32006773920406434,0.0,0
0.018,0,0,1,0.005037893575419296,0.1923076923076923,0.26418289585097376,0.0,0
0.075,0,1,1,0.0164346862327553,0.6346153846153846,0.41828958509737507,0.0,0
0.021,0,0,0,0.0016622203439563446,1.0,0.46570702794242164,0.0,0
0.036,0,1,1,0.002844466603321863,0.25,0.5249788314987299,0.0,0
0.036,0,1,0,0.007225294914702252,0.9615384615384616,0.16088060965283657,0.0,0
0.036,0,1,1,0.006695468993281109,0.40384615384615385,0.5249788314987299,0.0,0
0.036,0,1,1,0.0027433351507799584,0.576923076923077,0.5029635901778154,0.0,0
0.044,0,1,1,0.004045394208065057,0.40384615384615385,0.2777307366638442,0.0,0
0.005,0,0,0,0.4630538216671054,0.5576923076923077,1.0,0.0,1
0.06,0,1,1,0.0035719240374245237,0.8846153846153847,0.5859441151566469,0.0,0
0.036,0,1,1,0.004581719556368766,0.25,0.611346316680779,0.0,0
0.036,0,0,1,0.002407872870352446,0.17307692307692307,0.42675698560541914,0.0,0
0.012,0,0,1,0.004190094920350504,0.6730769230769231,0.6147332768839966,0.0,0
0.019,0,1,1,0.005749261237054632,0.3846153846153846,0.1693480101608806,0.0,0
0.036,0,1,0,0.9982544749095308,0.23076923076923073,0.3911939034716342,0.0,0
0.036,0,1,1,0.0032645768755600615,0.23076923076923073,0.21676545300592717,0.0,0
0.036,0,1,0,0.00021224631508460118,0.5384615384615384,0.30313293818797626,0.0,0
0.016,0,1,1,0.006701341856911213,0.3653846153846154,0.5723962743437765,0.0,0
0.036,0,1,1,0.007142702616757815,0.5384615384615384,0.35224386113463163,0.0,0
0.016,0,1,1,0.004240282668251791,0.3846153846153846,0.4792548687552921,0.0,0
0.036,0,1,0,0.002822929502938683,0.13461538461538458,0.6045723962743438,0.0,0
0.005,0,0,1,0.017394762106906554,0.5961538461538461,0.11685012701100761,0.0,0
0.036,0,1,1,0.010953276172202184,0.15384615384615385,0.1727349703640982,0.0,0
0.036,0,0,0,0.005067037839551304,0.17307692307692307,0.23031329381879762,0.0,0
0.036,0,1,1,0.00244824421131866,0.3653846153846154,0.6164267569856055,0.0,0
0.036,0,1,1,0.008601562781736207,0.2692307692307693,0.270956816257409,0.0,0
0.063,0,1,1,0.004264657329138159,0.576923076923077,0.2726502963590178,0.0,0
0.036,0,1,0,0.003254494177328828,0.34615384615384615,0.3962743437764606,0.0,0
0.036,0,1,1,0.999999999983595,0.1923076923076923,0.21168501270110077,0.0,0
0.022,0,1,1,0.01143874960310488,0.6538461538461539,0.15410668924640136,0.0,0
0.036,0,1,1,0.020746668141490295,0.23076923076923073,0.1676545300592718,0.0,0
0.035,0,1,0,0.9999999999364663,0.5961538461538461,0.12362404741744284,0.0,0
0.027,0,1,0,0.017774088565382557,0.34615384615384615,0.514817950889077,0.0,0
0.036,0,1,0,0.0049681420212697005,0.17307692307692307,0.5368331922099915,0.0,0
0.036,0,1,1,0.01782354384827145,0.17307692307692307,0.5774767146486028,0.0,0
0.034,0,1,1,0.004743606187599661,0.826923076923077,0.40135478408128705,0.0,0
0.103,0,1,0,0.005042027789550018,0.2692307692307693,0.42337002540220153,0.0,0
0.036,0,1,1,0.004833900552504584,0.2692307692307693,0.5774767146486028,0.0,0
0.01,0,1,1,0.006410363649006863,0.7692307692307693,0.3624047417442845,0.0,0
0.034,0,1,0,0.0011745215024359858,0.576923076923077,0.655376799322608,0.0,0
0.042,0,1,0,0.9692620640726053,0.28846153846153844,1.0,0.0,1
0.016,0,0,0,0.0026138466668204127,1.0,0.6181202370872142,0.0,0
0.036,0,1,1,0.0031565693358826296,0.23076923076923073,0.497883149872989,0.0,0
0.036,0,0,0,0.9815328140162392,0.32692307692307687,1.0,0.0,1
0.011,0,1,1,0.0018616813136758884,0.7307692307692307,0.5808636748518204,0.0,0
0.036,0,1,1,0.019001939504213916,0.13461538461538458,0.2726502963590178,0.0,0
0.036,0,1,1,0.004199154377972967,0.23076923076923073,0.3895004233700254,0.0,0
0.036,0,1,1,0.03121489397515398,0.40384615384615385,0.0,0.0,0
0.036,0,1,1,0.003557947739215234,0.25,0.5859441151566469,0.0,0
0.009,0,1,1,0.002876073601381321,1.0,0.6570702794242167,0.0,0
0.036,0,0,0,0.004717687309815416,0.2115384615384615,0.4860287891617273,0.0,0
0.028,1,1,1,0.004047728974623887,0.23076923076923073,0.32514817950889074,0.0,0
0.061,0,1,1,0.01907732385299612,0.46153846153846156,0.5368331922099915,0.0,0
0.036,0,1,1,0.9999999990304023,0.17307692307692307,0.5029635901778154,0.0,0
0.019,0,1,1,0.006142707832393046,0.4807692307692307,0.4877222692633361,0.0,0
0.036,0,0,1,0.004769843685045202,0.2115384615384615,0.28958509737510585,0.0,0
0.036,0,0,1,0.009950616343028903,0.3076923076923077,0.4707874682472481,0.0,0
0.019,0,0,1,0.009571091858712175,0.8076923076923078,0.34038950042337,0.0,0
0.036,0,1,1,0.0013569768787069236,0.5,0.2845046570702794,0.0,0
0.036,0,1,1,0.0003806991257933873,0.25,0.18628281117696865,0.0,0
0.012,0,1,1,0.003681643094117655,0.8461538461538461,0.41151566469093986,0.0,0
0.036,0,1,1,0.0011914372595070177,0.17307692307692307,0.5927180355630821,0.0,0
0.037,0,0,1,0.00338843014498257,0.6730769230769231,0.6333615580016935,0.0,0
0.036,0,1,1,0.0021922367620328892,0.13461538461538458,0.0,0.0,0
0.036,0,1,0,0.006105314032534603,0.3846153846153846,0.1117696867061812,0.0,0
0.027,0,1,1,0.005645253215371612,1.0,0.30143945808636746,0.0,0
0.036,0,1,1,0.0053379496556469706,0.2115384615384615,0.165961049957663,0.0,0
0.036,0,1,1,0.0010803776096990694,0.2692307692307693,0.6756985605419136,0.0,0
0.036,0,0,1,0.004689225047734727,0.28846153846153844,0.5300592718035563,0.0,0
0.036,0,0,1,0.015662780565379092,0.6153846153846154,0.15241320914479253,0.0,0
0.028,0,1,1,0.013355989928686234,0.32692307692307687,0.2540220152413209,0.0,0
0.005,0,1,1,0.005376628167517427,0.4423076923076923,0.2845046570702794,0.0,0
0.036,0,1,0,0.008492343591049759,0.2115384615384615,0.5910245554614733,0.0,0
0.063,0,0,1,0.00466226089111795,0.6346153846153846,0.5723962743437765,0.0,0
0.009,0,0,1,0.005916287888626351,0.6346153846153846,0.3861134631668078,0.0,0
0.063,0,1,1,0.0009157444038052324,0.5576923076923077,0.5740897544453852,0.0,0
0.036,0,1,1,0.0031116977418140187,0.2115384615384615,0.0,0.0,0
0.036,0,1,1,0.0003926159838931063,0.3076923076923077,0.41490262489415747,0.0,0
0.036,0,1,1,0.0005565901833499111,0.32692307692307687,0.13378492802709568,0.0,0
0.015,0,1,1,0.003994662966311861,0.1923076923076923,0.2845046570702794,0.0,0
0.062,0,1,1,0.0017045274083969941,0.46153846153846156,0.40812870448772226,0.0,0
0.036,0,1,0,0.008630319684566203,0.1923076923076923,0.3827265029635902,0.0,0
0.021,0,1,1,0.006766625731205868,0.46153846153846156,0.3607112616426757,0.0,0
0.027,0,1,1,0.015530544957999576,0.7307692307692307,0.3336155800169348,0.0,0
0.036,0,0,1,0.0025744247080063338,0.23076923076923073,0.30651989839119387,0.0,0
0.044,0,1,1,0.002806683913274497,0.3846153846153846,0.5961049957662997,0.0,0
0.036,0,1,1,0.0012353144647713147,0.423076923076923,0.5791701947502117,0.0,0
0.003,0,1,1,0.0018378607403009908,0.5,0.2540220152413209,0.0,0
0.036,0,1,1,0.011107222219183435,0.25,0.5012701100762066,0.0,0
0.036,0,0,1,0.0016844356206851385,0.25,0.331922099915326,0.0,0
0.036,0,1,1,0.0009540063123456866,0.15384615384615385,0.331922099915326,0.0,0
0.004,0,1,1,0.01967642620764733,0.423076923076923,0.22184589331075358,0.0,0
0.011,0,1,1,0.007292689054498307,0.7884615384615384,0.46570702794242164,0.0,0
0.036,0,1,1,0.9999923138511271,0.13461538461538458,0.41151566469093986,0.0,0
0.036,0,1,1,0.02136231685759596,0.3076923076923077,0.1981371718882303,0.0,0
0.036,0,1,1,0.0014288719559299146,0.423076923076923,0.56731583403895,0.0,0
0.012,0,1,1,0.00445022751999149,0.8846153846153847,0.6248941574936494,0.0,0
0.089,0,1,1,0.009395536472823929,0.6730769230769231,0.12531752751905165,0.0,0
0.036,0,0,1,0.003788861780216735,0.11538461538461536,0.21676545300592717,0.0,0
0.004,0,1,0,0.003318220559449689,0.09615384615384615,0.31160033869602033,0.0,0
0.036,0,1,1,0.00485200533726854,0.2115384615384615,0.23200677392040642,0.0,0
0.013,0,0,1,0.004033370426534609,1.0,0.6587637595258256,0.0,0
0.036,0,1,1,0.007698248035209465,0.25,0.279424216765453,0.0,0
0.024,0,0,1,0.0095118346978489,0.8461538461538461,0.5859441151566469,0.0,0
0.036,0,0,1,0.004540048114873878,0.423076923076923,0.15580016934801016,0.0,0
0.036,0,1,1,0.0010836113954788167,0.28846153846153844,0.0,0.0,0
0.036,0,1,1,0.008992678897435904,0.2692307692307693,0.4860287891617273,0.0,0
0.036,0,1,1,0.005193030529139856,0.23076923076923073,0.6519898391193903,0.0,0
0.025,0,1,1,0.005376595792458458,0.6923076923076923,0.558848433530906,0.0,0
0.045,0,1,1,0.009820516194714315,0.923076923076923,0.5605419136325148,0.0,0
0.012,0,0,1,0.00604451833258396,0.4807692307692307,0.6469093988145639,0.0,0
0.036,0,1,1,0.0035449432678591386,0.25,0.29127857747671465,0.0,0
0.003,0,1,1,0.9999993861509946,0.40384615384615385,0.4961896697713802,0.0,0
0.036,0,1,1,0.005604274088270444,0.17307692307692307,0.5436071126164267,0.0,0
0.036,0,1,1,0.00486713770530052,0.25,0.32514817950889074,0.0,0
0.036,0,1,1,0.018170826439035427,0.32692307692307687,0.41320914479254867,0.0,0
0.036,0,1,1,0.010052285184809145,0.40384615384615385,0.43861134631668075,0.0,0
0.036,0,1,0,0.0351527516969817,0.25,0.13039796782387805,0.0,0
0.036,0,1,1,0.005765016334948582,0.07692307692307687,0.1896697713801863,0.0,0
0.015,0,1,1,0.03057110892625886,0.25,0.4792548687552921,0.0,0
0.023,0,1,1,0.0022968928477925038,0.2692307692307693,0.2472480948348857,0.0,0
0.013,0,1,1,0.003935144431193763,0.6730769230769231,0.3810330228619814,0.0,0
0.036,0,1,1,0.006812110214991662,0.13461538461538458,0.4572396274343776,0.0,0
0.036,0,1,1,0.002636679951979832,0.3076923076923077,0.6706181202370872,0.0,0
0.011,0,1,1,0.0018151974247471385,0.7500000000000001,0.5266723116003387,0.0,0
0.036,0,1,1,0.006264951129708328,0.11538461538461536,0.4809483488569009,0.0,0
0.044,0,1,1,0.008432574493199972,0.32692307692307687,0.3962743437764606,0.0,0
0.036,0,1,1,0.0029847510798248693,0.34615384615384615,0.41151566469093986,0.0,0
0.036,0,1,1,0.0020626687587528966,0.1923076923076923,0.3878069432684166,0.0,0
0.036,0,1,1,0.0029966811251594927,0.17307692307692307,0.6672311600338696,0.0,0
0.036,0,1,1,0.0008373222636601849,0.32692307692307687,0.5114309906858594,0.0,0
0.036,0,1,0,0.00231900447384215,0.1923076923076923,0.628281117696867,0.0,0
0.036,0,1,1,0.01722235469286938,0.25,0.6147332768839966,0.0,0
0.036,0,1,1,0.9999853330641028,0.46153846153846156,0.31837425910245554,0.0,0
0.036,0,1,1,0.004094169715974293,0.25,0.3556308213378493,0.0,0
0.036,0,1,1,0.9999811490062929,0.34615384615384615,0.655376799322608,0.0,0
0.036,0,1,0,0.019245072074744254,0.423076923076923,0.24216765453005926,0.0,0
0.036,0,1,1,0.008755335247183327,0.15384615384615385,0.3759525825571549,0.0,0
0.036,0,1,1,0.9999998497172558,0.40384615384615385,0.514817950889077,0.0,0
0.036,0,1,1,0.0002516497403478671,0.17307692307692307,0.6587637595258256,0.0,0
0.002,0,0,1,0.003333401982080457,0.576923076923077,0.2574089754445385,0.0,0
0.036,0,0,1,0.0055878136663793584,0.40384615384615385,0.3911939034716342,0.0,0
0.083,0,1,1,0.04733969420489077,0.4807692307692307,0.33022861981371715,0.0,0
0.036,0,1,1,0.0009317571213510017,0.17307692307692307,0.2777307366638442,0.0,0
0.036,0,1,1,0.0035563541528833634,0.23076923076923073,0.6062658763759525,0.0,0
0.054,0,0,1,0.0005259243154958971,0.1923076923076923,0.3624047417442845,0.0,0
0.01,0,1,1,0.002406879739833741,0.25,0.6028789161727349,0.0,0
0.009,0,0,1,0.006862983664911418,0.3076923076923077,0.22692633361558,0.0,0
0.019,0,1,1,0.075342732286892,0.7884615384615384,0.4707874682472481,0.0,0
0.016,0,1,0,0.012413749576834282,0.8846153846153847,0.24047417442845045,0.0,0
0.013,0,1,1,0.004613462046598875,0.826923076923077,0.11007620660457239,0.0,0
0.063,0,0,1,0.003304712349346122,0.423076923076923,0.6418289585097375,0.0,0
0.019,0,1,0,0.04084566428422509,0.25,0.42506350550381033,0.0,0
0.007,0,0,1,0.0055225426954296775,0.6923076923076923,0.6147332768839966,0.0,0
0.036,0,1,0,0.00427718681460914,0.15384615384615385,0.15241320914479253,0.0,0
0.036,0,1,1,0.006506391133128774,0.2115384615384615,0.4809483488569009,0.0,0
0.008,0,0,1,0.009659877756216679,0.28846153846153844,0.584250635055038,0.0,0
0.036,0,1,1,0.004552197819075743,0.25,0.4877222692633361,0.0,0
0.036,0,0,0,0.9941820166489211,0.28846153846153844,1.0,0.0,1
0.036,0,0,1,0.003877904100598281,0.28846153846153844,0.5402201524132091,0.0,0
0.115,0,1,1,0.0024932982669938044,0.4807692307692307,0.672311600338696,0.0,0
0.036,0,0,1,0.006404487202492201,0.3653846153846154,0.0,0.0,0
0.036,0,1,1,0.008256263725532197,0.2115384615384615,0.6502963590177815,0.0,0
0.034,0,1,0,0.007837510555952736,0.5,0.43353090601185434,0.0,0
0.036,0,1,1,0.0070138502579681445,0.28846153846153844,0.0,0.0,0
0.052,0,1,1,0.0014928293516084565,0.1923076923076923,0.46232006773920403,0.0,0
0.036,0,1,1,0.0024993487318951354,0.34615384615384615,0.4216765453005927,0.0,0
0.036,0,1,1,0.004694652783354674,0.07692307692307687,0.4877222692633361,0.0,0
0.007,0,1,1,0.004664376162956769,0.3846153846153846,0.550381033022862,0.0,0
0.036,0,1,1,0.002521766052430671,0.17307692307692307,0.1710414902624894,0.0,0
0.036,0,1,0,0.006550672790190626,0.4807692307692307,0.0,0.0,0
0.036,0,1,1,0.004980592545881543,0.17307692307692307,0.5791701947502117,0.0,0
0.036,0,1,1,0.0015988815612221895,0.23076923076923073,0.5656223539373412,0.0,0
0.036,0,1,1,0.004413026280273238,0.23076923076923073,0.392887383573243,0.0,0
0.011,0,1,1,0.010780554672590387,0.5,0.5707027942421676,0.0,0
0.036,0,1,1,0.005741466726843836,0.13461538461538458,0.4724809483488569,0.0,0
0.036,0,0,1,0.0014267340049908279,0.23076923076923073,0.11685012701100761,0.0,0
0.036,0,1,1,0.0014368438686706072,0.40384615384615385,0.6028789161727349,0.0,0
0.036,0,1,1,0.0007186758988294927,0.40384615384615385,0.4928027095681626,0.0,0
0.036,0,1,1,0.016335618647276957,0.3076923076923077,0.29297205757832345,0.0,0
0.036,0,0,1,0.016321466173332667,0.2115384615384615,0.2472480948348857,0.0,0
0.004,0,1,1,0.0023575468209922077,0.6923076923076923,0.16257408975444537,0.0,0
0.008,0,1,1,0.0017384307652663945,0.6346153846153846,0.23200677392040642,0.0,0
0.007,0,1,1,0.004382779389558748,0.3653846153846154,0.3725656223539373,0.0,0
0.036,0,0,0,0.007956834200962116,0.3846153846153846,0.20829805249788313,0.0,0
0.001,0,1,1,0.0022236168806361303,0.3076923076923077,0.5554614733276884,0.0,0
0.045,0,1,0,0.0016483866040456821,0.34615384615384615,0.15410668924640136,0.0,0
0.109,0,1,1,0.013865484669756086,0.34615384615384615,0.5215918712955122,0.0,0
0.063,0,1,1,0.999999999999033,0.4423076923076923,0.0,0.0,0
0.036,0,1,0,0.008559617817979124,0.23076923076923073,0.4487722269263336,0.0,0
0.036,0,1,1,0.018661460929764107,0.4423076923076923,0.18289585097375105,0.0,0
0.083,0,1,0,0.0012708630715768834,0.9423076923076924,0.32684165961049955,0.0,0
0.015,0,1,0,0.016556116454680688,0.576923076923077,0.3386960203217612,0.0,0
0.036,0,1,0,0.003503051273899836,0.28846153846153844,0.5571549534292972,0.0,0
0.036,0,0,1,0.0018757806722156808,0.15384615384615385,0.6587637595258256,0.0,0
0.036,0,1,0,0.001441832472592791,0.2692307692307693,0.3691786621507197,0.0,0
0.044,0,1,1,0.002059116544747495,0.32692307692307687,0.4961896697713802,0.0,0
0.036,0,1,0,0.04966830060277751,0.3076923076923077,0.2591024555461473,0.0,0
0.036,0,0,0,0.006672907348152149,0.25,1.0,0.0,1
0.036,0,1,0,0.002165433642530737,0.28846153846153844,0.5131244707874683,0.0,0
0.113,0,0,1,0.001375890009061556,0.4423076923076923,0.0,0.0,0
0.036,0,1,1,0.005400068027096311,0.07692307692307687,0.3590177815410669,0.0,0
0.036,0,1,1,0.010082740126742085,0.25,0.10499576629974597,0.0,0
0.036,0,1,1,0.02272803256136464,0.3846153846153846,0.32684165961049955,0.0,0
0.036,0,1,1,0.007506862182711701,0.32692307692307687,0.445385266723116,0.0,0
0.005,0,1,1,0.0034894300210053866,0.7307692307692307,0.11515664690939881,0.0,0
0.011,0,1,1,0.009101477690181506,0.423076923076923,0.18289585097375105,0.0,0
0.029,0,1,1,0.010895247386544673,0.923076923076923,0.5402201524132091,0.0,0
0.004,0,1,1,0.006594945095323523,0.5961538461538461,0.5622353937341236,0.0,0
0.036,0,1,1,0.0035631627351365145,0.5961538461538461,0.24047417442845045,0.0,0
0.036,0,0,0,0.002010444465902836,0.17307692307692307,0.611346316680779,0.0,0
0.036,0,0,0,0.004982029954306604,0.28846153846153844,0.30143945808636746,0.0,0
0.036,0,1,1,0.02810428998466779,0.3846153846153846,0.1964436917866215,0.0,0
0.012,0,1,0,0.9999999975074516,0.7884615384615384,0.3810330228619814,0.0,0
0.063,0,1,1,0.9999994346603497,0.5,0.3861134631668078,0.0,0
0.036,0,1,1,0.0025774339275433118,0.5576923076923077,0.0,0.0,0
